manufacturer,model,description,transmission,gear,engine_capacity,fuel_type,powertrain,engine_power,WLTP_metric_low,WLTP_metric_medium,WLTP_metric_high,WLTP_metric_extra_high,WLTPCO2,Emissions_CO,THC_emissions,emissions_NOx,noise_level
LEXUS,RX,"20"" (AWD) RX",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.3,6.7,6.9,9.2,178,109,13,7,70
LEXUS,RX,"20"" (AWD) RX Premium Pack",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.3,6.7,6.9,9.2,178,109,13,7,70
LEXUS,RX,"20"" (AWD) RX with Panoramic Roof",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.4,6.8,6.9,9.3,179,109,13,7,70
LEXUS,RX,"20"" (AWD) Takumi",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.4,6.8,6.9,9.2,179,109,13,7,70
LEXUS,RX,"20"" (AWD) Takumi [Sunroof]",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.4,6.8,6.9,9.2,179,109,13,7,70
LEXUS,RX L,"20"" (AWD) RX L",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.6,7,7.2,9.5,185,103,13,8,69
LEXUS,RX L,"20"" (AWD) RX L [Sun]",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.7,7,7.2,9.5,186,103,13,8,69
LEXUS,RX L,"20"" (AWD) RX L Premium Pack",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.6,7,7.2,9.5,185,103,13,8,69
LEXUS,RX L,"20"" (AWD) RX L Premium Pack [Sun]",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.7,7,7.2,9.5,186,103,13,8,69
LEXUS,RX L,"20"" (AWD) RX L Premium Sport Edition",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.7,7,7.2,9.5,186,103,13,8,69
LEXUS,RX L,"20"" (AWD) RX L Premium Sport Edition (6 seats)",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.6,7,7.2,9.5,186,103,13,8,69
LEXUS,RX L,"20"" (AWD) Takumi",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.7,7,7.2,9.5,185,103,13,8,69
LEXUS,RX L,"20"" (AWD) Takumi (6 Seats)",E-CVT,Automatic,3456,Petrol Electric,Hybrid Electric Vehicle (HEV),230,8.7,7,7.2,9.5,185,103,13,8,69
LEXUS,UX,"17"" (FWD) UX",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5,4.4,4.7,6.5,120,281,20,5,65
LEXUS,UX,"17"" (FWD) UX Prem Pack",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5,4.4,4.7,6.5,120,281,20,5,65
LEXUS,UX,"18"" (AWD) F SPORT Takumi Pk AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.2,137,281,20,5,65
LEXUS,UX,"18"" (AWD) F SPORT Takumi Pk Bi-Tone AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.2,137,281,20,5,65
LEXUS,UX,"18"" (AWD) Takumi AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.1,136,281,20,5,65
LEXUS,UX,"18"" (AWD) UX Prem Plus Pack [Sun] AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.1,135,281,20,5,65
LEXUS,UX,"18"" (FWD) F SPORT",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,5,6.8,127,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT [Sun]",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,5,6.8,127,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT [Sun] AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.2,136,281,20,5,65
LEXUS,UX,"18"" (FWD) F SPORT [Sun] Bi-Tone",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,5,6.8,127,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT [Sun] BiTone AWD",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.8,5.2,5.3,7.2,136,281,20,5,65
LEXUS,UX,"18"" (FWD) F SPORT Bi-Tone",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,5,6.8,127,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT Design",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.1,4.6,4.9,6.8,126,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT Takumi Pk",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.3,4.8,5,6.8,128,191,20,5,67
LEXUS,UX,"18"" (FWD) F SPORT Takumi Pk Bi-Tone",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.3,4.8,5,6.8,128,191,20,5,67
LEXUS,UX,"18"" (FWD) Takumi",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,4.9,6.7,126,191,20,5,67
LEXUS,UX,"18"" (FWD) UX Prem Pack",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.1,4.6,4.9,6.7,124,191,20,5,67
LEXUS,UX,"18"" (FWD) UX Prem Pack Tahara & BSM",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.1,4.6,4.9,6.7,124,191,20,5,67
LEXUS,UX,"18"" (FWD) UX Prem Plus Pack",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,4.9,6.7,125,191,20,5,67
LEXUS,UX,"18"" (FWD) UX Prem Plus Pack [Sun]",E-CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),135,5.2,4.7,4.9,6.7,126,191,20,5,67
LEXUS,UX 300e,17'' (FWD) wheel 300e,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,62
LEXUS,UX 300e,"17"" (FWD) wheel 300e Premium Plus Pack",N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,62
LEXUS,UX 300e,18'' (FWD) wheel 300e Premium Plus Pack,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,62
LEXUS,UX 300e,"18"" (FWD) wheel 300e Takumi",N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,62
LOTUS,Elise,Sport 220,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),162,11.8,7.6,6.9,7.7,173,746,53,19,73
LOTUS,Elise,Cup 250,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),183,11.7,7.5,6.9,7.5,177,517,46,24,73
LOTUS,Elise,Sport 240,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),179,11.7,7.5,6.9,7.5,177,517,46,24,73
LOTUS,Exige,Sport 350,M6,Manual,3456,Petrol,Internal Combustion Engine (ICE),258,16.5,10.2,8.8,9,230,759,26,33,75
LOTUS,Exige,Sport 390,M6,Manual,3456,Petrol,Internal Combustion Engine (ICE),306,16.8,9.9,8.5,9.4,230,831,35,34,73
LOTUS,Exige,Cup 430,M6,Manual,3456,Petrol,Internal Combustion Engine (ICE),321,16.8,9.9,8.5,9.4,230,831,35,34,75
LOTUS,Exige,Sport 420,M6,Manual,3456,Petrol,Internal Combustion Engine (ICE),296,16.8,9.9,8.5,9.4,230,831,35,34,75
LOTUS,Evora,GT410,M6,Manual,3456,Petrol,Internal Combustion Engine (ICE),306,17.1,10.9,9.4,9.8,245,662,63,28,75
LOTUS,Evora,GT410,A6,Automatic,3456,Petrol,Internal Combustion Engine (ICE),306,18.2,11.1,9.4,9.6,248,563,36,32,73
MASERATI,Ghibli,275 hp Essence,8AT,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,63,63,68
MASERATI,Ghibli,275 hp GranLusso,8AT,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,0,63,68
MASERATI,Ghibli,275 hp GranSport,8AT,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,0,63,68
MASERATI,Ghibli,350 hp Essence,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19,11.7,9.4,9.7,257,317,34,24,72
MASERATI,Ghibli,350 hp GranLusso,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19,11.7,9.4,9.7,257,317,34,24,72
MASERATI,Ghibli,350 hp GranSport,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19.2,12.6,10,10.2,268,317,34,24,72
MASERATI,Ghibli,430 hp Essence,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.4,12.8,10.4,10.5,276,329,37,32,72
MASERATI,Ghibli,430 hp GranLusso,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.4,12.8,10.4,10.5,276,329,37,32,72
MASERATI,Ghibli,430 hp GranSport,8AT,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,18.8,12.6,10.2,10.3,268,329,37,32,72
MASERATI,Quattroporte,275 hp Essence,A8,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,0,63,67
MASERATI,Quattroporte,275 hp GranLusso,A8,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,0,63,67
MASERATI,Quattroporte,275 hp GranSport,A8,Automatic,2979,Diesel,Internal Combustion Engine (ICE),202,11.2,8.1,6.9,7.3,206,77,0,63,67
MASERATI,Quattroporte,350 hp Essence,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19.3,12.7,10.1,10.2,270,317,34,24,71
MASERATI,Quattroporte,350 hp GranLusso,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19.3,12.7,10.1,10.2,270,317,34,24,71
MASERATI,Quattroporte,350 hp GranSport,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,19.3,12.7,10.1,10.2,270,317,34,24,71
MASERATI,Quattroporte,430 hp Essence,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.4,12.8,10.4,10.5,276,329,37,32,71
MASERATI,Quattroporte,430 hp GranLusso,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,18.9,12.8,10.3,10.3,270,329,37,32,71
MASERATI,Quattroporte,430 hp GranSport,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,18.9,12.8,10.3,10.3,270,329,37,32,71
MASERATI,GranCabrio,Sport,A6,Automatic,4691,Petrol,Internal Combustion Engine (ICE),338,26.3,15.1,12.8,13.1,345,524,29,18,72.7
MASERATI,GranCabrio,MC Stradale,A6,Automatic,4691,Petrol,Internal Combustion Engine (ICE),338,26.3,15.1,12.8,13.1,345,524,29,18,72.7
MASERATI,GranTurismo,Sport,A6,Automatic,4691,Petrol,Internal Combustion Engine (ICE),338,25.3,14.3,12,12.1,324,489,27,20,73.3
MASERATI,GranTurismo,MC Stradale,A6,Automatic,4691,Petrol,Internal Combustion Engine (ICE),338,25.3,14.3,12,12.1,324,489,27,20,73.3
MASERATI,Levante,275 hp Essence,A8,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,13,9.6,8.1,9,245,118,0,70,69.1
MASERATI,Levante,275 hp GranLusso,A8,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,13,9.6,8.1,9,245,118,0,70,69.1
MASERATI,Levante,275 hp GranSport,A8,Automatic,2987,Diesel,Internal Combustion Engine (ICE),202,13,9.6,8.1,9,245,118,0,70,69.1
MASERATI,Levante,350 hp Essence,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,20.5,13.8,11.5,12.3,303,409,41,31,69.8
MASERATI,Levante,350 hp GranLusso,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,20.5,13.8,11.5,12.3,303,409,41,31,69.8
MASERATI,Levante,350 hp GranSport,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),257,20.5,13.8,11.5,12.3,303,409,41,31,69.8
MASERATI,Levante,430 hp Essence,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.6,12.8,10.7,11.4,286,309,31,25,70
MASERATI,Levante,430 hp GranLusso,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.9,13.7,11.5,12.3,301,309,31,25,70
MASERATI,Levante,430 hp GranSport,A8,Automatic,2979,Petrol,Internal Combustion Engine (ICE),316,19.9,13.7,11.5,12.3,301,309,31,25,70
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech / Stone Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.9,5.4,6.4,137,137,15,23,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech Auto / Stone Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.9,5.4,6.4,137,137,15,23,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech Edition Auto / Stone Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps GT Sport Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps GT Sport Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.4,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.5,6,5.4,6.6,144,152,13,10,67
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.4,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport Tech / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.4,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport Tech Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.5,6,5.4,6.6,144,152,13,10,67
MAZDA,Mazda CX-30,2.0 122ps 2WD GT Sport Tech Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.4,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD SE-L / Dark Grey Cloth (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.3,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD SE-L Lux / Dark Grey Cloth (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.3,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD SE-L Lux Auto / Dark Grey Cloth (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.4,6,5.4,6.6,143,152,13,10,67
MAZDA,Mazda CX-30,2.0 122ps 2WD Sport Lux / Dark Grey Cloth (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.6,5.1,6.4,134,240,21,9,67
MAZDA,Mazda CX-30,2.0 122ps 2WD Sport Lux Auto / Dark Grey Cloth (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.5,6,5.4,6.6,144,152,13,10,67
MAZDA,Mazda CX-30,2.0 122ps GT Sport Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.5,6,5.4,6.6,144,152,13,10,67
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech / Stone Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Auto / Stone Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Edition / Stone Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD GT Sport Tech Edition Auto / Stone Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD SE-L Lux / Dark Grey Cloth (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,4.9,6.1,127,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD SE-L Lux Auto / Dark Grey Cloth (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.2,6.5,137,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps 2WD Sport Lux / Dark Grey Cloth (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.6,5.4,5,6.1,128,144,12,27,66
MAZDA,Mazda CX-30,2.0 186ps 2WD Sport Lux Auto / Dark Grey Cloth (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.5,5.8,5.3,6.5,138,163,14,24,66
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.9,5.4,6.4,137,137,15,23,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.9,5.4,6.4,137,137,15,23,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.9,6.1,5.7,7.2,149,285,15,19,65
MAZDA,Mazda CX-30,2.0 186ps AWD GT Sport Tech / Black Leather (09/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.9,5.4,6.4,137,137,15,23,65
MAZDA,Mazda CX-30,2.0 122ps GT Sport Tech Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.5,6,5.4,6.6,144,152,13,10,67
MAZDA,Mazda CX-5,2.0 165ps 2WD GT Sport / Brown Nappa Leather (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD GT Sport Auto / Brown Nappa Leather (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Newground / Half Leatherette (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Newground Auto / Half Leatherette (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,8.9,6.9,6.3,7.8,165,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD SE-L / Black Cloth (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.9,7.3,154,230,23,35,66
MAZDA,Mazda CX-5,2.0 165ps 2WD SE-L Auto / Black Cloth (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9.3,6.9,6.3,7.8,164,171,32,15,67
MAZDA,Mazda CX-5,2.0 165ps 2WD SE-L Auto / Black Cloth (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9.3,6.9,6.3,7.8,164,171,32,15,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport / Black Leather (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport / Black Leather / Safety Pack (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport / Stone Leather / Safety Pack (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto / Black Leather / Safety Pack (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto / Stone Leather / Safety Pack (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto NoPLG / Black Leather / Safety Pack (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Auto NoPLG / Stone Leather / Safety Pack (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black / Black Leather (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Edition Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black Edition No PLG / Black Leather (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Black NoPLG / Black Leather (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
